time,target,z,dz,e,ei,u
9.480,7.000,6.608,0.392,0.000,0.171,0.513
9.490,7.000,6.612,0.388,-0.000,0.171,0.513
9.500,7.000,6.616,0.384,0.000,0.171,0.513
9.510,7.000,6.619,0.380,0.000,0.171,0.513
9.520,7.000,6.623,0.377,0.000,0.171,0.514
9.530,7.000,6.627,0.373,0.000,0.171,0.514
9.540,7.000,6.631,0.369,-0.000,0.171,0.514
9.550,7.000,6.634,0.366,0.000,0.171,0.514
9.560,7.000,6.638,0.362,0.000,0.171,0.514
9.570,7.000,6.642,0.358,0.000,0.171,0.514
9.580,7.000,6.645,0.355,0.000,0.171,0.514
9.590,7.000,6.649,0.351,0.000,0.171,0.514
9.600,7.000,6.652,0.348,-0.000,0.171,0.514
9.610,7.000,6.656,0.344,0.000,0.171,0.514
9.620,7.000,6.659,0.341,0.000,0.171,0.514
9.630,7.000,6.663,0.337,0.000,0.172,0.515
9.640,7.000,6.666,0.334,0.000,0.172,0.515
9.650,7.000,6.669,0.331,0.000,0.172,0.515
9.660,7.000,6.673,0.327,0.000,0.172,0.515
9.670,7.000,6.676,0.324,0.000,0.172,0.515
9.680,7.000,6.679,0.321,0.000,0.172,0.515
9.690,7.000,6.682,0.318,0.000,0.172,0.515
9.700,7.000,6.686,0.314,0.000,0.172,0.515
9.710,7.000,6.689,0.311,0.000,0.172,0.515
9.720,7.000,6.692,0.308,0.000,0.172,0.515
9.730,7.000,6.695,0.305,0.000,0.172,0.515
9.740,7.000,6.698,0.302,0.000,0.172,0.516
9.750,7.000,6.701,0.299,0.000,0.172,0.516
9.760,7.000,6.704,0.296,0.000,0.172,0.516
9.770,7.000,6.707,0.293,0.000,0.172,0.516
9.780,7.000,6.710,0.290,0.000,0.172,0.516
9.790,7.000,6.713,0.287,0.000,0.172,0.516
9.800,7.000,6.716,0.284,0.000,0.172,0.516
9.810,7.000,6.718,0.281,0.000,0.172,0.516
9.820,7.000,6.721,0.279,0.000,0.172,0.516
9.830,7.000,6.724,0.276,0.000,0.172,0.516
9.840,7.000,6.727,0.273,0.000,0.172,0.516
9.850,7.000,6.730,0.270,0.000,0.172,0.516
9.860,7.000,6.732,0.268,0.000,0.172,0.517
9.870,7.000,6.735,0.265,0.000,0.172,0.517
9.880,7.000,6.738,0.262,0.000,0.172,0.517
9.890,7.000,6.740,0.260,0.000,0.172,0.517
9.900,7.000,6.743,0.257,0.000,0.172,0.517
9.910,7.000,6.745,0.255,0.000,0.172,0.517
9.920,7.000,6.748,0.252,0.000,0.172,0.517
9.930,7.000,6.750,0.250,0.000,0.172,0.517
9.940,7.000,6.753,0.247,0.000,0.172,0.517
9.950,7.000,6.755,0.245,0.000,0.172,0.517
9.960,7.000,6.758,0.242,0.000,0.172,0.517
9.970,7.000,6.760,0.240,0.000,0.172,0.517
9.980,7.000,6.763,0.237,0.000,0.172,0.517
9.990,7.000,6.765,0.235,0.000,0.172,0.517
